5.0,0.0
4.998040128049987,0.13998170738375193
4.992162048639172,0.27985367627877733
4.982370369880737,0.4195062542257041
4.968672767949301,0.5588299607564259
4.951079981063186,0.6977155732211824
4.929605801066208,0.8360542124135216
4.904267062615577,0.9737374279260208
4.875083629984388,1.1106572831698518
4.842078381489051,1.2467064399915384
4.805277191553855,1.3817782428205685
4.764708910426753,1.515766802281902
4.720405341562243,1.6485670782078141
4.672401216689083,1.7800749619840082
4.620734168582407,1.9101873581654372
4.565444701561542,2.038802265297851
4.5065761597367056,2.1658188558817124
4.444174693029443,2.2911375554157933
4.37828922099345,2.414660120458482
4.308971394464149,2.5362897156456095
4.23627555506708,2.6559309896044168
4.160258692616852,2.7734901497041458
4.080980400440039,2.8888750355846584
3.998502828657076,3.001995191405436
3.9128906354597404,3.11276193675833
3.8242109364224426,3.221088436188455
3.732533251887053,3.326889767268742
3.637929452462517,3.4300829871747665
3.540473702681979,3.5305871977076784
3.4402424028615823,3.6283236087142456
3.337314129206541,3.7232155998542957
3.2317695722114133,3.815188780667145
3.123691473402892,3.904171048889901
3.013164560474684,3.9900926469819478
2.900275480865337,4.072886216811284
2.7851127338310873,4.152486852459852
2.667766601066972,4.228832151106446
2.5483290759306128,4.301862261947334
2.426893791324125,4.3715199331162164
2.303555946290727,4.437750556566765
2.1784122313835614,4.500502210882525
2.051560752865252,4.559725701980653
1.9231009557976297,4.615374601677554
1.793133546081883,4.667405284086204
1.6617604115102962,4.715776959816604
1.5290845418914476,4.760451707952578
1.395209948311456,4.801394505779831
1.2602415815946368,4.838573256241952
1.1242852500274123,4.871958813102878
0.9874475364100532,4.901525003796035
0.8498357145012052,4.9272486499423005
0.711557664920769,4.949109585520662
0.5727217905770148,4.967090672677343
0.43343693168425534,4.981177815161002
0.2938122804376928,4.991359969373478
0.15395729541233172,4.997629153027395
0.013981615753057,4.999980451403879
-0.12600502477682762,4.998412021205434
-0.2658928838212661,4.992925092001002
-0.40557229646381865,4.983523965262037
-0.5449337611993544,4.97021601099038
-0.6838680257776165,4.953011661940543
-0.8222661728513836,4.931924405440977
-0.9600197053621062,4.906970772820688
-1.0970206315960271,4.878170326449523
-1.233161549844169,4.845545644402282
-1.3683357325997612,4.809122302758651
-1.5024372102271442,4.768928855552877
-1.635360854036535,4.724996812388861
-1.7670024586995356,4.6773606137382435
-1.8972588239407715,4.626057603940842
-2.0260278354416266,4.571128001928596
-2.15320854489263,4.512614869695991
-2.278701249131768,4.450564078541654
-2.402407568306652,4.385024273107609
-2.524230522999286,4.3160468332443696
-2.6440746102529653,4.24368583373176
-2.761845878441691,4.167998001887074
-2.877452000923453,4.089042673093742
-2.9908023484195647,4.006881744285451
-3.1018080600633975,3.9215796254221007
-3.210382113062733,3.8332031889957072
-3.316439390921184,3.741821717605788
-3.419896750165158,3.6475068496453567
-3.5206730855240975,3.5503325231400833
-3.6186893935128426,3.450374917784682
-3.713868834366325,3.3477123952219245
-3.806136792278009,3.2424254376111206
-3.895420933894852,3.1345965845342456
-3.981651265022962,3.024310368289116
-4.064760185499448,2.911653247620411
-4.1446825421875015,2.796713539940434
-4.221355680053097,2.6795813520927947
-4.294719491283347,2.5603485097132594
-4.364716462407939,2.439108485243148
-4.431291719386759,2.3159563246517276
-4.49439307062832,2.1909885729250496
-4.5539710479052955,2.064303198379623
-4.6099789451350865,1.9359995158602683
-4.66237285499499,1.8061781088823623
-4.71111170334329,1.6749407507795255
-4.756157281419287,1.542390324918532
-4.7974742757970015,1.4086307440440309
-4.835030296069098,1.2737668688162564
-4.868795900239303,1.1379044256056627
-4.8987446178034215,1.0011499236088548
-4.924852970500855,0.8636105713508271
-4.947100490720359,0.7253941926389915
-4.965469737545601,0.5866091420348136
-4.97994631042794,0.4473642199093999
-4.990518860475728,0.30776858714956795
-4.997179099351253,0.167931679581314
-4.999921805768373,0.027963122177730206
-4.998744829585741,-0.1120273568813677
-4.9936490934923965,-0.2519300122307135
-4.984638592284434,-0.39163516735432424
-4.971720389733284,-0.5310333005662827
-4.954904613048075,-0.6700151308701157
-4.934204444936426,-0.8084717036295201
-4.909636113269872,-0.9462944759831955
-4.881218878362049,-1.083375401936896
-4.848975017869598,-1.2196070170659647
-4.81292980932761,-1.3548825227619166
-4.77311151033335,-1.4890958699570986
-4.729551336393735,-1.622141842261715
-4.682283436453982,-1.7539161384480972
-4.6313448661265815,-1.8843154542175133
-4.576775558641598,-2.0132375631854487
-4.518618293541062,-2.140581397021862
-4.456918663141993,-2.2662471246835802
-4.39172503679437,-2.3901362306767124
-4.323088522962035,-2.5121515922877613
-4.25106292915627,-2.632197555722844
-4.175704719753467,-2.7501800110953867
-4.0970729717299506,-2.866006466203437
-4.015229328348655,-2.9795861190388195
-3.930237950833958,-3.090829928971261
-3.8421654680725754,-3.1996506865516823
-3.7510809243799184,-3.3059630818799377
-3.657055725372893,-3.4096837714834116
-3.560163581991552,-3.5107314436540253
-3.4604804527134867,-3.609026882192464
-3.358084484006287,-3.7044930285096007
-3.2530559490646964,-3.7970550420364972
-3.145477184880545,-3.88664035889558
-3.035432527694776,-3.9731787487869843
-2.9230082468821283,-4.056602370045537
-2.808292477320396,-4.136845822825124
-2.6913751502971666,-4.213846200368839
-2.5723479230083295,-4.287543138324644
-2.451304106703501,-4.357878862067938
-2.3283385935347964,-4.424798231993908
-2.2035477821662512,-4.488248786744134
-2.0770295022021976,-4.548180784333632
-1.9488829374938574,-4.604547241146008
-1.8192085483842921,-4.657303968766213
-1.6881079929526457,-4.70640960862199
-1.5556840473194111,-4.751825664406882
-1.4220405250752068,-4.793516532259363
-1.2872821958962477,-4.8314495286744465
-1.1515147034102977,-4.865594916125868
-1.0148444823774465,-4.895925926378794
-0.8773786752507451,-4.922418781474739
-0.7392250481819738,-4.945052712372272
-0.6004919065385307,-4.9638099752288785
-0.4612880099975627,-4.978675865311226
