0.5866668,2.003039,0.8058675,1.187351,17.60343,151.0595,339.0725
0.6233335,2.068353,0.7918546,1.077876,19.28753,153.838,339.476
0.6600001,2.124342,0.7866618,0.9636,20.85393,158.0304,340.3257
0.6966668,2.172324,0.7966307,0.8438689,20.24117,161.0964,340.4532
0.7333335,2.213619,0.81335,0.7180272,18.0609,161.85,339.7538
0.7700002,2.249548,0.8235129,0.5893586,16.47029,163.5679,339.9109
0.8066669,2.281431,0.821709,0.4611924,16.01791,166.3269,340.8012
0.8433336,2.310586,0.8134463,0.3329438,15.84296,168.8561,341.6221
0.8800003,2.337606,0.8037162,0.2043409,16.3933,172.2031,342.3317
0.916667,2.355785,0.7975103,0.07799834,18.22653,175.2124,343.0285
0.9533337,2.364295,0.7998201,-0.0460009,19.43212,176.8799,343.0645
0.9900004,2.36454,0.8127798,-0.1750154,19.23615,179.5459,342.7097
1.026667,2.357926,0.8255543,-0.3103247,17.76868,183.5713,342.109
1.063334,2.345858,0.8301394,-0.4464548,15.87995,185.8634,340.8983
0,1.090957,0.8330877,-0.6920418,14.63265,222.5826,344.6802
0.03777779,1.040517,0.8137469,-0.7736117,15.07267,228.0593,344.6925
0.07555558,0.9871843,0.8023705,-0.8490949,16.41527,233.3086,345.2722
0.1133334,0.9274515,0.8033043,-0.91399,17.64956,236.9496,345.361
0.1511112,0.8591167,0.8166714,-0.9711886,16.95419,239.5279,343.8092
0.1888889,0.7816166,0.8407,-1.02307,15.25457,242.4321,342.3825
0.2266667,0.7006792,0.8557549,-1.070697,13.48569,244.5481,341.4671
0.2644445,0.6169938,0.848255,-1.115133,11.40386,245.2494,340.2191
0.3022223,0.5305078,0.828016,-1.15742,10.05627,246.9923,339.0121
0.3400001,0.4411688,0.80629,-1.192131,11.44507,250.9169,338.983
0.3777778,0.348924,0.794013,-1.215485,14.14597,255.8444,339.229
0.4155556,0.253721,0.794461,-1.22902,15.0487,260.7397,339.0229
0.4533334,0.1558407,0.8015757,-1.234272,13.81072,264.4597,338.549
0.4911112,0.05167048,0.8088663,-1.232776,12.69485,268.0307,338.7703
0.528889,-0.05282768,0.8098423,-1.226606,12.87614,272.3879,339.7941
0.5666668,-0.1540963,0.8027512,-1.216611,13.63357,277.1166,340.3303
0.6044446,-0.2516399,0.7950915,-1.200682,15.97302,282.2277,340.7753
0.6422223,-0.3457822,0.7916738,-1.176628,18.18927,287.0885,341.4597
0.6800001,-0.4372391,0.7968231,-1.142257,18.34676,291.273,341.5356
0.7177779,-0.5307094,0.8070216,-1.096299,17.03691,295.3029,340.9705
0.7555557,-0.6264277,0.8156063,-1.044083,14.87667,298.6791,340.2033
0.7933335,-0.7191004,0.8166021,-0.9879596,12.06542,300.6696,339.4815
0.8311113,-0.8067781,0.8068334,-0.9292717,9.736927,302.9805,338.803
0.868889,-0.888006,0.7938152,-0.8661051,10.65646,307.7899,339.1799
0.9066668,-0.9613292,0.7863523,-0.7953546,13.47643,314.3191,340.1176
0.9444446,-1.025514,0.7935333,-0.7177747,14.58167,321.2872,340.793
0.9822224,-1.083291,0.8171771,-0.6341324,14.12968,327.0757,341.6454
1.02,-1.136343,0.8295484,-0.5455715,12.69309,331.7874,342.4958
1.057778,-1.185251,0.8251595,-0.4554296,11.71353,336.9199,343.3392
1.095556,-1.230593,0.8130393,-0.3661465,12.04487,342.7023,343.3817
1.133334,-1.268868,0.8019488,-0.2799171,14.41581,349.2883,343.0317
0,-0.5999034,0.8479967,2.183501,19.72506,71.38175,345.1425
0.03777779,-0.4785742,0.8333177,2.217048,19.47949,75.8913,345.6138
0.07555558,-0.3583325,0.8186177,2.24404,20.37545,81.04943,345.9749
0.1133334,-0.2400749,0.8114247,2.262531,22.78914,85.50084,346.2123
0.1511112,-0.1215445,0.8183082,2.270576,24.30835,89.33548,346.4028
0.1888889,0.004153386,0.8333477,2.268361,24.09156,93.66797,346.5102
0.2266667,0.1351181,0.8444474,2.263286,22.46641,97.22672,345.9054
0.2644445,0.2642208,0.8419406,2.254952,20.35411,99.03248,344.699
0.3022223,0.3938605,0.8287047,2.241928,18.58678,100.7728,343.5803
0.3400001,0.5240825,0.8121358,2.222786,17.81544,103.8567,343.0338
0.3777778,0.6501374,0.7996327,2.196095,20.02231,108.5507,343.7816
0.4155556,0.7699103,0.7981993,2.160427,22.32689,113.9974,344.8152
0.4533334,0.8887011,0.8066288,2.114352,21.93017,118.281,344.9282
0.4911112,1.007344,0.816909,2.0592,20.05996,120.9838,344.876
0.528889,1.125036,0.8209402,2.002899,19.40914,124.6725,345.6045
0.5666668,1.240978,0.8133425,1.944299,19.51969,129.1645,346.2371
0.6044446,1.354312,0.7999619,1.881418,19.84117,134.024,345.99
0.6422223,1.460147,0.7891799,1.812274,21.77057,138.6153,345.7125
0.6800001,1.556942,0.7889768,1.734887,23.66622,140.9527,345.2312
0.7177779,1.646479,0.7987122,1.647273,23.99836,142.9371,344.1051
0.7555557,1.730538,0.8118999,1.54949,23.09769,146.1201,342.5423
0.7933335,1.810899,0.8223511,1.448829,21.37709,147.6503,340.9067
0.8311113,1.889341,0.8238768,1.345536,19.40397,147.984,339.6722
0.868889,1.967622,0.8131621,1.238896,17.66625,149.8633,339.1767
0.9066668,2.039901,0.7976698,1.128192,18.18668,152.5193,339.172
0.9444446,2.101644,0.7872122,1.012709,20.36362,156.059,339.9488
0.9822224,2.154293,0.7911564,0.8917286,20.74422,160.1362,340.5203
1.02,2.199293,0.8073313,0.7645358,18.89804,161.6369,339.9924
1.057778,2.238087,0.8216597,0.6321632,16.85093,162.8622,339.7649
1.095556,2.272118,0.8231667,0.5000124,16.10406,165.5481,340.5049
1.133334,2.30283,0.8160554,0.3679635,15.88661,168.0736,341.4335
0,0.03020132,0.9320455,-3.26957,26.68765,352.6293,357.751
0.03666668,0.0279195,0.9239285,-3.077753,26.01901,351.8877,358.4628
0.07333336,0.02601237,0.9127105,-2.884613,26.22371,351.5733,359.1343
0.11,0.02347796,0.9007333,-2.690511,26.94449,351.4,359.3329
0.1466667,0.02037826,0.8913255,-2.495813,28.52055,351.9036,359.4921
0.1833334,0.01955975,0.8913093,-2.300879,29.2864,353.6819,359.8743
0.2200001,0.02120806,0.907073,-2.106073,28.315,356.4113,0.09422484
0.2566667,0.02328047,0.9284712,-1.911757,27.08809,358.5043,359.5442
0.2933334,0.02547427,0.9320034,-1.716379,26.08487,358.6849,358.1268
0.3300001,0.02762266,0.9230624,-1.516216,25.68197,358.462,356.95
0.3666668,0.02953701,0.9124295,-1.313303,25.80455,359.1001,356.5396
0.4033335,0.03343378,0.9011662,-1.109967,26.43267,359.9064,356.6852
0.4400002,0.03609608,0.8942502,-0.9085324,27.2069,359.7971,357.2985
0.4766669,0.03641808,0.9102909,-0.7109343,26.05327,358.1349,357.7506
0.5133336,0.03506531,0.9363965,-0.5116611,24.12598,355.9864,358.2711
0.5500003,0.03409503,0.9314752,-0.3087287,22.60124,354.1427,358.6861
0.5866669,0.03432396,0.9273148,-0.1028065,22.15966,353.5123,359.3745
0.6233336,0.0338256,0.9198588,0.1060636,22.36904,353.6011,0.3362734
0.6600003,0.03206171,0.9092267,0.3132305,23.35077,353.2966,0.6972387
0.696667,0.02980272,0.9000298,0.5164993,24.76945,353.1071,0.5477821
0.7333337,0.02922299,0.9019712,0.7170597,25.32071,354.4537,0.8062989
0.7700004,0.03005708,0.916961,0.916028,24.24987,357.2382,1.433917
0.8066671,0.0312937,0.9398303,1.118064,22.3466,359.5592,1.328127
0.8433338,0.03139272,0.9502837,1.32475,20.36468,0.1517162,0.1855368
0.8800005,0.03171393,0.9463857,1.534345,19.38756,359.7845,358.9001
0.9166672,0.03260783,0.9364935,1.745108,18.85769,359.7711,357.9781
0.9533339,0.03452879,0.9264847,1.9553,19.17339,359.9541,357.5313
0.9900005,0.03754651,0.9201645,2.163182,20.10571,359.9803,357.4971
1.026667,0.0396019,0.9200795,2.367011,19.71628,359.7779,357.7217
1.063334,0.03906599,0.9347043,2.568415,18.09224,358.5689,357.9082
0,1.065673,0.9274377,-0.7041076,3.382033,208.448,356.8484
0.03333335,1.045945,0.936031,-0.7384919,3.439742,210.4214,356.9556
0.0666667,1.025343,0.9433333,-0.7710288,3.416948,212.2858,356.9541
0.1000001,1.003847,0.9470848,-0.8024213,3.290367,214.1633,356.7927
0.1333334,0.9814414,0.9478335,-0.8327141,3.112767,216.0098,356.5204
0.1666667,0.958109,0.9461271,-0.8619518,2.953415,217.7811,356.1819
0.2000001,0.9338324,0.9425133,-0.8901792,2.848957,219.4338,355.8152
0.2333334,0.9085947,0.9375399,-0.9174405,2.808656,220.9251,355.4294
0.2666668,0.8823786,0.9317546,-0.9437808,2.737234,222.3374,354.9855
0.3000002,0.855167,0.9257051,-0.9692444,2.873476,223.7737,354.5895
0.3333335,0.8261433,0.9199393,-0.9938761,2.834907,225.2538,354.1293
0.3666669,0.7947205,0.9150048,-1.01772,2.6063,226.7875,353.6811
0.4000002,0.7612266,0.9114495,-1.040822,2.403648,228.373,353.4224
0.4333336,0.7259894,0.909821,-1.063226,2.209956,230.0151,353.3918
0.466667,0.6893367,0.9106672,-1.084975,2.139698,231.6386,353.5477
0.5000003,0.6515964,0.9145358,-1.106117,2.061311,233.2457,353.7089
0.5333337,0.6130963,0.9196532,-1.126286,1.95161,234.9892,353.8297
0.566667,0.5741642,0.9238228,-1.145115,1.855063,237.0073,353.9841
0.6000004,0.5351279,0.9269574,-1.162641,1.840396,239.3733,354.1711
0.6333337,0.4963154,0.92897,-1.178901,1.889044,242.003,354.2708
0.6666671,0.4578581,0.9297736,-1.193931,2.086976,244.666,354.3242
0.7000005,0.4197465,0.9292812,-1.20777,2.408126,247.2226,354.4335
0.7333338,0.3820965,0.9274058,-1.220454,2.840171,249.537,354.6777
0.7666672,0.3450241,0.9240602,-1.232019,3.243374,251.4798,355.0074
0.8000005,0.3071744,0.9191575,-1.242504,3.465502,253.0461,355.3457
0.8333339,0.267407,0.9144589,-1.251944,3.459646,254.3506,355.7236
0.8666673,0.2261598,0.911763,-1.260377,3.13618,255.5692,356.1616
0.9000006,0.1838706,0.9110391,-1.26784,2.62169,256.8828,356.5508
0.933334,0.1409771,0.9122561,-1.27437,2.246451,258.3519,356.8792
0.9666674,0.09791719,0.9153832,-1.280004,2.484942,260.0305,357.004
0,0.4770289,0.9268273,-0.1642088,6.673854,186.8868,356.8065
0.03333334,0.471774,0.9326573,-0.1952112,7.01021,190.9679,356.7897
0.06666669,0.4648013,0.936821,-0.2250003,7.190963,194.7772,356.6172
0.1,0.4563581,0.9383785,-0.2542579,7.190036,198.4527,356.3843
0.1333334,0.4466916,0.9374042,-0.2833652,6.885214,201.909,356.0363
0.1666667,0.43552,0.9344714,-0.3119436,6.438661,205.1116,355.6222
0.2000001,0.4224423,0.9301538,-0.339614,5.992857,208.0298,355.2916
0.2333334,0.4075273,0.9250247,-0.3659977,5.497969,210.7434,354.8429
0.2666667,0.3908437,0.9196576,-0.3907158,5.37848,213.372,354.2509
0.3000001,0.3724605,0.914626,-0.4145916,5.149977,215.9874,353.7159
0.3333334,0.3524464,0.9105033,-0.4384959,4.741861,218.6439,353.478
0.3666667,0.3308701,0.907863,-0.4621211,4.325785,221.2236,353.4748
0.4000001,0.3078005,0.9072785,-0.4851597,3.912761,223.6682,353.595
0.4333334,0.2833064,0.9093234,-0.507304,3.674817,226.1152,353.7937
0.4666667,0.2574565,0.9129074,-0.5282465,3.527309,228.7247,353.9731
0.5000001,0.2304981,0.9164003,-0.5476795,3.397724,231.6222,354.1085
0.5333334,0.202737,0.9195654,-0.5652956,3.224269,234.9267,354.1571
0.5666668,0.1743304,0.9221663,-0.5807871,3.060654,238.6201,354.1245
0.6000001,0.145435,0.9239664,-0.5938463,2.937722,242.5244,354.0035
0.6333335,0.1162078,0.9247289,-0.6041658,2.970207,246.5134,353.8843
0.6666669,0.08680568,0.9242174,-0.6123155,3.106415,250.3429,353.8549
0.7000002,0.05783948,0.922188,-0.6190872,3.450924,253.7814,354.0212
0.7333336,0.02887312,0.9189523,-0.6245055,3.790804,256.7701,354.2156
0.7666669,-0.001024723,0.9151064,-0.6285955,3.891365,259.4349,354.3094
0.8000003,-0.03016786,0.9112465,-0.6313818,3.786418,262.0597,354.3706
0.8333337,-0.06009535,0.907969,-0.6328893,3.461989,264.8429,354.5795
0.866667,-0.09143412,0.907267,-0.6331429,3.248006,268.1063,354.9725
0.9000004,-0.1249142,0.9100676,-0.6315201,3.248103,272.0577,355.4335
0.9333338,-0.1580419,0.9153672,-0.6275331,3.79436,276.4361,355.7289
0.9666671,-0.1889763,0.9221626,-0.6214084,4.564686,280.8918,355.9437
0,1.247247,0.9228566,-0.1158233,3.205245,180.6255,353.3685
0.03333335,1.242818,0.9274629,-0.1576421,3.059762,182.7217,353.6475
0.0666667,1.237173,0.9302661,-0.1987307,2.891113,185.0448,353.8999
0.1000001,1.230342,0.9314477,-0.2391035,2.786059,187.5442,354.0934
0.1333334,1.222348,0.9311891,-0.2788034,2.826682,190.1601,354.2352
0.1666667,1.21322,0.9296716,-0.3177569,2.971897,192.5952,354.3748
0.2000001,1.202984,0.927077,-0.3558902,3.178905,194.5905,354.5528
0.2333334,1.191665,0.9235864,-0.3931298,3.431621,196.1685,354.769
0.2666668,1.179291,0.9193815,-0.4307532,3.583235,197.3493,355.003
0.3000002,1.165889,0.9146436,-0.4697491,3.622078,198.2017,355.2998
0.3333335,1.151483,0.9110622,-0.5096096,3.310959,199.1617,355.6855
0.3666669,1.136102,0.9100593,-0.5498269,2.881955,200.5163,356.1089
0.4000002,1.119771,0.9114152,-0.5898932,2.664722,202.1825,356.455
0.4333336,1.102569,0.91491,-0.6293006,2.893027,204.1511,356.6364
0.466667,1.084541,0.9203241,-0.6675415,3.27509,206.3081,356.7407
0.5000003,1.065672,0.9274377,-0.7041079,3.382033,208.448,356.8484
0.5333337,1.045945,0.9360312,-0.7384923,3.439743,210.4214,356.9556
0.566667,1.025342,0.9433333,-0.7710291,3.416947,212.2858,356.9541
0.6000004,1.003847,0.9470849,-0.8024216,3.290366,214.1633,356.7927
0.6333337,0.9814412,0.9478335,-0.8327144,3.112765,216.0098,356.5204
0.6666671,0.9581087,0.9461271,-0.8619522,2.953414,217.7811,356.1819
0.7000005,0.9338322,0.9425133,-0.8901795,2.848956,219.4338,355.8152
0.7333338,0.9085944,0.9375398,-0.9174409,2.808655,220.9251,355.4294
0.7666672,0.8823783,0.9317545,-0.9437811,2.737235,222.3374,354.9855
0.8000005,0.8551667,0.925705,-0.9692447,2.873476,223.7737,354.5895
0.8333339,0.8261429,0.9199392,-0.9938763,2.834906,225.2538,354.1293
0.8666673,0.7947201,0.9150048,-1.017721,2.606298,226.7875,353.6811
0.9000006,0.7612262,0.9114495,-1.040822,2.403646,228.373,353.4224
0.933334,0.725989,0.909821,-1.063226,2.209955,230.0151,353.3918
0.9666674,0.6893363,0.9106672,-1.084976,2.139697,231.6386,353.5477
0,0.3495473,0.9187269,0.2906473,4.227592,130.1935,353.7108
0.1,0.408117,0.9248275,0.2145454,4.754663,142.0466,353.7529
0.2,0.4458746,0.9228227,0.1284404,5.455112,153.1015,353.909
0.3,0.4692687,0.9099492,0.03832663,5.579845,160.766,354.2123
0.4,0.4805333,0.9088206,-0.06320933,4.900812,172.4517,355.7958
0.5000001,0.4770289,0.9268273,-0.1642089,6.673854,186.8868,356.8065
0.6000001,0.456358,0.9383785,-0.2542579,7.190035,198.4527,356.3843
0.7000001,0.4224423,0.9301538,-0.3396141,5.992857,208.0298,355.2916
0.8000001,0.3724605,0.914626,-0.4145916,5.149977,215.9874,353.7159
0.9000002,0.3078004,0.9072785,-0.4851598,3.91276,223.6682,353.595
1,0.230498,0.9164003,-0.5476796,3.397724,231.6222,354.1085
1.1,0.145435,0.9239664,-0.5938463,2.937722,242.5244,354.0035
1.2,0.05783953,0.922188,-0.6190872,3.450924,253.7814,354.0212
1.3,-0.03016775,0.9112465,-0.6313818,3.786419,262.0596,354.3706
1.4,-0.1249141,0.9100675,-0.6315202,3.248102,272.0577,355.4335
1.5,-0.2184026,0.9294505,-0.6133726,5.214671,285.2357,356.129
1.6,-0.2991444,0.9442355,-0.5800641,6.671405,296.2261,356.1236
1.7,-0.3717489,0.936073,-0.5353022,6.885853,305.0519,355.6141
1.8,-0.4357896,0.9229135,-0.4750829,6.789574,312.5601,354.3902
1.9,-0.4899054,0.915117,-0.4000672,5.978494,320.2098,353.8721
2,-0.5362072,0.9202551,-0.3117744,4.776298,327.4225,354.1567
2.1,-0.5695468,0.9268159,-0.2162858,4.499867,337.5184,354.1856
2.2,-0.5887619,0.9265046,-0.1182638,4.993519,348.4276,354.201
2.3,-0.5948141,0.9151365,-0.02178328,5.633975,356.8671,354.9938
2.4,-0.5883676,0.9138089,0.08183281,4.428672,4.98313,356.0083
2.5,-0.5667992,0.9318187,0.1829904,5.471956,15.40407,356.2384
2.6,-0.5307477,0.9468625,0.269439,5.581605,24.05934,355.9369
2.7,-0.4821093,0.9422833,0.3463982,4.400346,31.65075,355.0776
2.799999,-0.4227806,0.9278322,0.4141281,4.139499,38.5125,353.6931
2.899999,-0.3485306,0.9175956,0.4730516,3.813834,46.40597,352.8982
2.999999,-0.2599435,0.924073,0.5256898,3.796459,54.7531,353.1958
0,0.004952585,0.9649706,0.4022545,5.705346,358.2941,359.2849
0.1,0.007489332,0.9693874,0.5456651,4.196219,356.5815,359.8574
0.2,0.007484791,0.9527438,0.6907961,4.355343,355.3365,0.5283315
0.3,0.004530826,0.9303097,0.8514045,4.855004,353.1512,1.609451
0.4,-0.001303441,0.9398391,1.012738,5.413296,352.7029,1.59979
0.5000001,-0.005110447,0.9656683,1.163279,4.813479,354.9455,1.363668
0.6000001,-0.008869515,0.9708886,1.304917,4.522616,358.3092,0.4658287
0.7000001,-0.01214698,0.9535992,1.449267,4.773688,0.8495266,359.4529
0.8000001,-0.008511862,0.9361634,1.606407,5.175385,1.854364,358.269
0.9000002,0.0001916486,0.9395743,1.764213,5.528131,1.135159,358.2897
1,0.004954405,0.9638178,1.916292,5.705345,358.2941,359.2849
1.1,0.00749169,0.9688823,2.06144,4.196231,356.5815,359.8574
1.2,0.007486607,0.9526542,2.204539,4.355344,355.3365,0.5283326
1.3,0.004532677,0.9303097,2.360406,4.854998,353.1512,1.609447
1.4,-0.001301601,0.9398392,2.521387,5.413298,352.7029,1.599787
1.5,-0.005108582,0.9656683,2.678155,4.813475,354.9455,1.36366
1.6,-0.008867729,0.9708886,2.821383,4.522612,358.3092,0.4658349
1.7,-0.01214517,0.9535991,2.962563,4.773689,0.849529,359.4529
1.8,-0.008510021,0.9361634,3.115208,5.175384,1.854364,358.269
1.9,0.0001934978,0.9395744,3.273019,5.528129,1.135152,358.2897
2,0.004956235,0.9638179,3.429696,5.705343,358.2941,359.2849
2.1,0.007493517,0.9688823,3.57894,4.196233,356.5815,359.8574
2.2,0.00748844,0.9526543,3.721457,4.355343,355.3365,0.5283315
2.3,0.004534448,0.9303098,3.873713,4.855016,353.1512,1.609457
2.4,-0.001299756,0.9398391,4.03115,5.413293,352.7029,1.599787
2.5,-0.005106748,0.9656682,4.187463,4.813482,354.9455,1.363665
2.6,-0.008865877,0.9708887,4.336344,4.522611,358.3092,0.4658404
2.7,-0.01214333,0.9535993,4.48008,4.773686,0.8495198,359.4529
2.799999,-0.008508276,0.9364757,4.637847,5.175374,1.854354,358.269
2.899999,0.0001952623,0.9417132,4.800308,5.528118,1.135172,358.2897
2.999999,0.004943659,0.9649711,4.955875,5.705353,358.2941,359.2849
0,1.790193,0.8710415,3.999005,13.0215,311.9503,11.09402
0.1455556,1.492199,0.9175004,4.218446,9.665653,291.045,14.07243
0.2911111,1.174172,0.8414375,4.383533,9.379354,278.8191,16.89471
0.4366667,0.8737771,0.8649795,4.42576,15.32813,263.993,16.62199
0.5822222,0.5676478,0.898428,4.37257,16.02864,246.9017,15.91146
0.7277778,0.2874275,0.8373522,4.254041,23.62837,230.8154,14.07202
0.8733333,0.08673267,0.9105964,4.02281,25.72211,214.2442,14.03558
1.018889,-0.109317,0.866461,3.731289,24.66662,202.888,15.07074
1.164444,-0.2339087,0.8458835,3.393243,28.49537,195.6302,15.16138
1.31,-0.2855789,0.9043342,2.991749,25.74284,195.6479,12.81271
1.455555,-0.3193955,0.8592432,2.551754,29.48381,189.7511,8.561436
1.601111,-0.282034,0.9294052,2.081915,27.58592,175.8892,4.088298
1.746666,-0.2255887,0.9049228,1.581664,26.26638,173.7469,4.368556
1.892222,-0.1870797,0.9158815,1.079368,24.22634,181.5385,4.581019
2.037777,-0.1577321,0.9400958,0.5461379,15.26656,185.0677,0.406827
2.183333,-0.1287636,0.9045486,0.03710142,15.2107,186.206,359.6367
2.328888,-0.08137915,0.9384126,-0.4231419,7.98142,186.7238,1.674484
2.474444,-0.03229363,0.8430074,-0.8733008,0.3394318,188.5517,2.658495
2.619999,-0.006586175,0.8334525,-1.147113,6.699612,183.4772,3.921844
2.765555,-0.02272923,0.917608,-1.259889,1.577692,177.167,4.591463
2.91111,-0.05176412,0.9634472,-1.325304,359.4243,173.563,3.263798
3.056666,-0.07237199,0.9750305,-1.372334,0.07987987,174.8067,0.45166
3.202221,-0.08086257,0.9736348,-1.403917,1.221049,177.1161,358.4972
3.347777,-0.07829683,0.9746239,-1.423241,1.808906,177.504,357.7351
3.493332,-0.06889173,0.9752563,-1.433495,2.547332,177.5056,357.9059
3.638888,-0.05770792,0.9753956,-1.43787,3.195326,177.4264,358.2404
3.784443,-0.04894541,0.9751815,-1.439553,3.488738,177.8807,358.6781
3.929999,-0.0429153,0.9747537,-1.441734,3.710608,178.5221,359.0866
4.075554,-0.03884139,0.9742516,-1.445643,3.910695,178.9332,359.4009
4.22111,-0.03594634,0.9738149,-1.449324,3.938728,179.0571,359.4392
4.366665,-0.03430947,0.9735833,-1.451359,3.835854,179.0736,359.3896
0,1.790193,0.8710415,3.999005,13.0215,311.9503,11.09402
0.1455556,1.492199,0.9175004,4.218446,9.665653,291.045,14.07243
0.2911111,1.174172,0.8414375,4.383533,9.379354,278.8191,16.89471
0.4366667,0.8737771,0.8649795,4.42576,15.32813,263.993,16.62199
0.5822222,0.5676478,0.898428,4.37257,16.02864,246.9017,15.91146
0.7277778,0.2874275,0.8373522,4.254041,23.62837,230.8154,14.07202
0.8733333,0.08673267,0.9105964,4.02281,25.72211,214.2442,14.03558
1.018889,-0.109317,0.866461,3.731289,24.66662,202.888,15.07074
1.164444,-0.2339087,0.8458835,3.393243,28.49537,195.6302,15.16138
1.31,-0.2855789,0.9043342,2.991749,25.74284,195.6479,12.81271
1.455555,-0.3193955,0.8592432,2.551754,29.48381,189.7511,8.561436
1.601111,-0.282034,0.9294052,2.081915,27.58592,175.8892,4.088298
1.746666,-0.2255887,0.9049228,1.581664,26.26638,173.7469,4.368556
1.892222,-0.1870797,0.9158815,1.079368,24.22634,181.5385,4.581019
2.037777,-0.1577321,0.9400958,0.5461379,15.26656,185.0677,0.406827
2.183333,-0.1287636,0.9045486,0.03710142,15.2107,186.206,359.6367
2.328888,-0.08137915,0.9384126,-0.4231419,7.98142,186.7238,1.674484
2.474444,-0.03229363,0.8430074,-0.8733008,0.3394318,188.5517,2.658495
2.619999,-0.006586175,0.8334525,-1.147113,6.699612,183.4772,3.921844
2.765555,-0.02272923,0.917608,-1.259889,1.577692,177.167,4.591463
2.91111,-0.05176412,0.9634472,-1.325304,359.4243,173.563,3.263798
3.056666,-0.07237199,0.9750305,-1.372334,0.07987987,174.8067,0.45166
3.202221,-0.08086257,0.9736348,-1.403917,1.221049,177.1161,358.4972
3.347777,-0.07829683,0.9746239,-1.423241,1.808906,177.504,357.7351
3.493332,-0.06889173,0.9752563,-1.433495,2.547332,177.5056,357.9059
3.638888,-0.05770792,0.9753956,-1.43787,3.195326,177.4264,358.2404
3.784443,-0.04894541,0.9751815,-1.439553,3.488738,177.8807,358.6781
3.929999,-0.0429153,0.9747537,-1.441734,3.710608,178.5221,359.0866
4.075554,-0.03884139,0.9742516,-1.445643,3.910695,178.9332,359.4009
4.22111,-0.03594634,0.9738149,-1.449324,3.938728,179.0571,359.4392
4.366665,-0.03430947,0.9735833,-1.451359,3.835854,179.0736,359.3896
